Trade_Num,Entry_Time,Exit_Time,Direction,Entry_Price,Exit_Price,Stop_Loss,Take_Profit,Position_Size,Profit,Profit_Pct,Actual_RR,Exit_Reason,Balance,peak,drawdown
133,2025-12-23 00:45:00+00:00,2025-12-23 02:15:00+00:00,SELL,0.79096,0.7897834391381273,0.7916982804309364,0.7897834391381273,10725.068204033545,12.618695489780958,3.5051931916058217,1.5936503428384508,TAKE_PROFIT,408.5240942645774,427.6049617121833,-0.0446226521114342
134,2025-12-23 01:00:00+00:00,2025-12-23 02:30:00+00:00,SELL,0.79076,0.7895731934854039,0.7915034032572981,0.7895731934854039,10990.645796990115,13.043770031486424,3.6232694531906735,1.5964505171925956,TAKE_PROFIT,421.5678642960638,427.6049617121833,-0.014118398888418397
135,2025-12-23 01:30:00+00:00,2025-12-23 05:00:00+00:00,SELL,0.79064,0.7893799474440473,0.7914200262779764,0.7893799474440473,10809.06826343724,13.619994092811737,3.783331692447705,1.6153975725301635,TAKE_PROFIT,435.18785838887555,435.18785838887555,0.0
136,2025-12-23 02:00:00+00:00,2025-12-23 05:30:00+00:00,SELL,0.79018,0.7898,0.7909983389845817,0.7888433220308366,10635.882356534989,4.041635295483795,1.1226764709677208,0.4643552453929295,Price (0.78980) crossed above EMA9 (0.78967),439.22949368435934,439.22949368435934,0.0
137,2025-12-23 02:30:00+00:00,2025-12-23 05:30:00+00:00,SELL,0.78981,0.7898,0.7906617820836445,0.7884064358327112,10313.189303185747,0.1031318930325331,0.02864774806459253,0.011740091969626033,Price (0.78980) crossed above EMA9 (0.78967),439.33262557739187,439.33262557739187,0.0
138,2025-12-23 08:15:00+00:00,2025-12-23 09:45:00+00:00,SELL,0.7892,0.7875592074382863,0.7901703962808568,0.7875592074382863,9054.705469181687,14.856893382341466,4.126914828428186,1.6908479495252409,TAKE_PROFIT,454.18951895973333,454.18951895973333,0.0
139,2025-12-23 08:30:00+00:00,2025-12-23 09:45:00+00:00,SELL,0.78906,0.7874278354784087,0.7900260822607956,0.7874278354784087,9402.709011252806,15.346768055013802,4.2629911263927225,1.6894674375317749,TAKE_PROFIT,469.53628701474713,469.53628701474713,0.0
140,2025-12-23 08:45:00+00:00,2025-12-23 12:15:00+00:00,SELL,0.78874,0.787115847229951,0.7897020763850245,0.787115847229951,9760.894131140481,15.853183241246981,4.403662011457494,1.6881744478195213,TAKE_PROFIT,485.3894702559941,485.3894702559941,0.0
141,2025-12-23 09:00:00+00:00,2025-12-23 12:45:00+00:00,SELL,0.78808,0.78763,0.7890926423575227,0.7863547152849545,9586.592278115195,4.313966525151362,1.1983240347642672,0.4443819643302294,Price (0.78763) crossed above EMA9 (0.78755),489.7034367811455,489.7034367811455,0.0
142,2025-12-23 10:00:00+00:00,2025-12-23 12:45:00+00:00,SELL,0.78746,0.78763,0.7886118577773118,0.7854562844453766,8502.845514904362,-1.4454837375337712,-0.4015232604260476,-0.1475876652035603,Price (0.78763) crossed above EMA9 (0.78755),488.25795304361174,489.7034367811455,-0.002951753304071219
