entry_time,exit_time,type,entry_price,exit_price,sl,pnl,r_achieved,exit_reason,hold_hours
2025-08-05 13:00:00+00:00,2025-08-06 05:00:00+00:00,BUY,3374.5218510329396,3371.776028575308,3349.89,-11.463962143494934,-0.11147446669597576,BB_CROSSBACK,16.0
2025-08-21 04:00:00+00:00,2025-08-21 12:00:00+00:00,SELL,3337.8076208588222,3345.6365605681654,3345.105,-110.20745668269389,-1.0728426682897472,STOP_LOSS,8.0
2025-08-22 16:00:00+00:00,2025-08-25 10:00:00+00:00,BUY,3371.0204003454423,3366.8072100172267,3333.97,-11.556029603672044,-0.11371510938974001,BB_CROSSBACK,66.0
2025-08-25 11:00:00+00:00,2025-08-25 13:00:00+00:00,BUY,3371.4395415840127,3363.6209053898997,3361.985,-83.94345922296063,-0.8269714744640977,BB_CROSSBACK,2.0
2025-09-02 11:00:00+00:00,2025-09-02 12:00:00+00:00,BUY,3490.413456945071,3475.1739428923997,3475.84,-105.2685025507475,-1.0457034394866538,STOP_LOSS,1.0
2025-09-02 13:00:00+00:00,2025-09-04 03:00:00+00:00,BUY,3489.952221710883,3530.131031409932,3474.42,257.6843539691334,2.5868037713431087,BB_CROSSBACK,38.0
2025-09-11 16:00:00+00:00,2025-09-12 20:00:00+00:00,BUY,3637.0762796391587,3643.3226429335828,3626.155,58.44801627004453,0.571944268511141,BB_CROSSBACK,28.0
2025-09-15 12:00:00+00:00,2025-09-16 16:00:00+00:00,BUY,3651.2074054173254,3685.5869843759992,3636.93,247.48231587889936,2.407971053126671,BB_CROSSBACK,28.0
2025-09-16 17:00:00+00:00,2025-09-17 01:00:00+00:00,BUY,3688.752425935808,3678.3183519807867,3678.885,-111.2952698109282,-1.0574261233780555,STOP_LOSS,8.0
2025-09-17 14:00:00+00:00,2025-09-17 18:00:00+00:00,BUY,3685.072116801162,3664.797601209665,3665.7,-108.98915436194814,-1.0465823533688672,STOP_LOSS,4.0
2025-09-18 09:00:00+00:00,2025-09-18 13:00:00+00:00,BUY,3672.4039758859344,3634.9454212389674,3635.6,-104.88103201345331,-1.017785544775414,STOP_LOSS,4.0
2025-09-19 03:00:00+00:00,2025-09-23 20:00:00+00:00,BUY,3654.466953488662,3763.8872586679277,3632.38,505.312386981837,4.954069615596152,BB_CROSSBACK,113.0
2025-09-25 07:00:00+00:00,2025-09-25 12:00:00+00:00,BUY,3752.9944511711155,3733.407897354065,3734.17,-111.38656970689259,-1.0404847205906582,STOP_LOSS,5.0
2025-09-30 14:00:00+00:00,2025-10-01 17:00:00+00:00,BUY,3854.971791057117,3870.1192516774363,3808.945,34.864530130725576,0.3291009490868468,BB_CROSSBACK,27.0
2025-10-03 07:00:00+00:00,2025-10-07 08:00:00+00:00,BUY,3865.2756524993924,3945.0079722919486,3844.035,398.97726462217184,3.753760379764052,BB_CROSSBACK,97.0
2025-10-07 11:00:00+00:00,2025-10-08 23:00:00+00:00,BUY,3967.682080395144,4020.873836313496,3951.135,354.4935996707026,3.214570464887715,BB_CROSSBACK,36.0
2025-10-09 05:00:00+00:00,2025-10-09 07:00:00+00:00,BUY,4040.205,4025.4695199565176,4017.13,-72.68570996061672,-0.6385906844412754,BB_CROSSBACK,2.0
2025-10-10 09:00:00+00:00,2025-10-14 13:00:00+00:00,BUY,3996.51875465359,4105.688723694467,3952.855,282.7654279668523,2.5002423613586626,BB_CROSSBACK,100.0
2025-10-14 14:00:00+00:00,2025-10-17 12:00:00+00:00,BUY,4130.137327324142,4286.499132489456,4097.74,559.4877535178193,4.826379768950798,BB_CROSSBACK,70.0
2025-10-20 08:00:00+00:00,2025-10-21 06:00:00+00:00,BUY,4259.472523140673,4322.258006276452,4221.205,199.374020812482,1.6406989003436983,BB_CROSSBACK,22.0
2025-11-20 16:00:00+00:00,2025-11-20 20:00:00+00:00,SELL,4048.3696064570236,4085.447232854587,4107.35,-77.6446579654389,-0.6286432519400957,BB_CROSSBACK,4.0
2025-12-02 14:00:00+00:00,2025-12-02 15:00:00+00:00,BUY,4219.7594312971805,4200.273997109368,4201.07,-127.96244912648663,-1.0425910707487338,STOP_LOSS,1.0
2025-12-02 21:00:00+00:00,2025-12-03 10:00:00+00:00,BUY,4206.424741723182,4201.572071989217,4191.03,-38.28469446761625,-0.31521605371641126,BB_CROSSBACK,13.0
2025-12-09 09:00:00+00:00,2025-12-10 08:00:00+00:00,BUY,4203.935836100521,4202.62558244293,4175.855,-5.64925366248963,-0.046660065708170946,BB_CROSSBACK,23.0
2025-12-11 07:00:00+00:00,2025-12-11 12:00:00+00:00,BUY,4216.509999999999,4210.697797809122,4204.27,-57.46485781014941,-0.4748531201697776,BB_CROSSBACK,5.0
2025-12-14 23:00:00+00:00,2025-12-15 16:00:00+00:00,BUY,4303.571199744279,4317.803082455476,4288.74,115.57447773734313,0.9595907921533863,BB_CROSSBACK,17.0
2025-12-16 13:00:00+00:00,2025-12-17 11:00:00+00:00,BUY,4313.632637150231,4317.050287275676,4273.885,10.455377870171981,0.08598373061844426,BB_CROSSBACK,22.0
2025-12-23 18:00:00+00:00,2025-12-24 04:00:00+00:00,BUY,4485.375942029195,4492.674543536537,4455.815,30.048174597074723,0.24690016644711762,BB_CROSSBACK,10.0
2026-01-06 11:00:00+00:00,2026-01-07 03:00:00+00:00,BUY,4464.448630947981,4474.014358330915,4442.665,53.574162732809775,0.4391245612715675,BB_CROSSBACK,16.0
2026-01-07 23:00:00+00:00,2026-01-08 00:00:00+00:00,BUY,4464.275831316246,4448.98510440205,4449.72,-128.72464428428881,-1.0504880540302992,STOP_LOSS,1.0
2026-01-08 15:00:00+00:00,2026-01-13 00:00:00+00:00,BUY,4455.123431121464,4598.996154065719,4417.405,462.4971722462971,3.81438778513728,BB_CROSSBACK,105.0
2026-01-15 10:00:00+00:00,2026-01-15 13:00:00+00:00,BUY,4620.8365710054995,4597.087549308594,4597.865,-130.13580802557107,-1.0338440366668658,STOP_LOSS,3.0
2026-01-15 15:00:00+00:00,2026-01-16 01:00:00+00:00,BUY,4616.167674589388,4599.314655231819,4581.625,-60.77853756596428,-0.4878898220216631,BB_CROSSBACK,10.0
2026-01-18 23:00:00+00:00,2026-01-20 00:00:00+00:00,BUY,4673.555305241478,4664.642742654975,4580.78,-11.90898159526384,-0.09606610900718429,BB_CROSSBACK,25.0
2026-01-20 02:00:00+00:00,2026-01-21 18:00:00+00:00,BUY,4669.620610029536,4825.911068193875,4659.395,1892.9112448800386,15.284218517322108,BB_CROSSBACK,40.0
2026-01-23 13:00:00+00:00,2026-01-26 20:00:00+00:00,BUY,4939.713641474278,5028.241528950301,4912.07,457.23737426968586,3.2024683708329458,BB_CROSSBACK,79.0
2026-01-27 03:00:00+00:00,2026-01-27 15:00:00+00:00,BUY,5077.736140005683,5053.890415651174,5018.805,-59.62283668282594,-0.4046370790079642,BB_CROSSBACK,12.0
