Trade_Num,Entry_Time,Exit_Time,Direction,Entry_Price,Exit_Price,Stop_Loss,Take_Profit,Position_Size,Position_Mult,Profit,Profit_Pct,Actual_RR,Exit_Reason,Consecutive_Losses,Balance,peak,drawdown
44,2025-10-29 04:00:00+00:00,2025-10-29 09:00:00+00:00,BUY,9717.6,9766.188,9698.1648,9766.188,0.32840713438371827,1.0,15.956645845436018,4.432401623732227,2.5,TAKE_PROFIT,0,654.2224796628767,654.2224796628767,0.0
45,2025-10-29 05:00:00+00:00,2025-10-29 09:00:00+00:00,BUY,9720.8,9769.403999999999,9701.3584,9769.403999999999,0.33650650134910354,1.0,16.355561991571612,4.543211664325448,2.4999999999999534,TAKE_PROFIT,0,670.5780416544483,670.5780416544483,0.0
46,2025-10-29 06:00:00+00:00,2025-10-29 10:00:00+00:00,BUY,9722.8,9771.413999999997,9703.3544,9771.413999999997,0.3448482132999132,1.0,16.76445104136121,4.656791955933669,2.5,TAKE_PROFIT,0,687.3424926958095,687.3424926958095,0.0
47,2025-10-29 07:00:00+00:00,2025-10-29 10:00:00+00:00,BUY,9734.6,9783.273,9715.1308,9783.273,0.35304095324709056,1.0,17.18356231739524,4.773211754832011,2.5,TAKE_PROFIT,0,704.5260550132048,704.5260550132048,0.0
48,2025-10-29 08:00:00+00:00,2025-10-29 11:00:00+00:00,BUY,9749.8,9798.548999999997,9730.3004,9798.548999999997,0.36130282416728243,1.0,17.61315137533012,4.892542048702811,2.5,TAKE_PROFIT,0,722.1392063885348,722.1392063885348,0.0
49,2025-10-29 09:00:00+00:00,2025-10-29 18:00:00+00:00,BUY,9756.6,9737.086800000001,9737.086800000001,9805.382999999998,0.37007728429399406,1.0,-7.221392063885348,-2.0059422399681526,-1.0,STOP_LOSS,1,714.9178143246495,722.1392063885348,-0.009999999999999978
50,2025-10-29 10:00:00+00:00,2025-10-29 17:00:00+00:00,BUY,9769.0,9749.462,9749.462,9817.845000000001,0.2744335964497258,0.75,-5.361883607434871,-1.4894121131763531,-1.0,STOP_LOSS,2,709.5559307172147,722.1392063885348,-0.017424999999999927
51,2025-10-29 11:00:00+00:00,2025-10-29 13:00:00+00:00,BUY,9790.0,9770.42,9770.42,9838.95,0.27179108684265224,0.75,-5.321669480379111,-1.4782415223275307,-1.0,STOP_LOSS,3,704.2342612368356,722.1392063885348,-0.024794312499999933
52,2025-10-29 12:00:00+00:00,2025-10-29 13:00:00+00:00,BUY,9788.8,9769.222399999999,9769.222399999999,9837.744,0.17985714828089666,0.5,-3.521171306184178,-0.978103140606716,-1.0,STOP_LOSS,4,700.7130899306513,722.1392063885348,-0.029670340937499984
53,2025-10-29 13:00:00+00:00,2025-10-29 17:00:00+00:00,BUY,9774.6,9755.0508,9755.0508,9823.472999999998,0.17921784265613688,0.5,-3.503565449653257,-0.9732126249036824,-1.0,STOP_LOSS,5,697.2095244809981,722.1392063885348,-0.03452198923281248
