symbol,timeframe,di_threshold,rr,di_persist,spread,period,di_slope,adx_rising,adx_min,atr_ratio,avoid_hours,filters,trades,win_rate,roi,sharpe,max_dd
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,0.0,1.2,[7],"di_slope, adx_rising, atr_ratio=1.2, avoid=[7]",56,28.6,7.35,1.17,-13.38
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,0.0,1.2,"[21, 22, 23]","di_slope, adx_rising, atr_ratio=1.2, avoid=[21, 22, 23]",56,28.6,7.35,1.17,-13.38
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,0.0,1.2,"[7, 21, 22, 23]","di_slope, adx_rising, atr_ratio=1.2, avoid=[7, 21, 22, 23]",56,28.6,7.35,1.17,-13.38
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,0.0,1.2,"[20, 21, 22, 23]","di_slope, adx_rising, atr_ratio=1.2, avoid=[20, 21, 22, 23]",56,28.6,7.35,1.17,-13.38
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,0.0,1.2,"[0, 1, 2, 3, 4, 5]","di_slope, adx_rising, atr_ratio=1.2, avoid=[0, 1, 2, 3, 4, 5]",56,28.6,7.35,1.17,-13.38
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,15.0,1.2,,"di_slope, adx_rising, adx_min=15, atr_ratio=1.2",56,28.6,7.35,1.17,-13.38
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,15.0,1.2,[7],"di_slope, adx_rising, adx_min=15, atr_ratio=1.2, avoid=[7]",56,28.6,7.35,1.17,-13.38
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,15.0,1.2,"[21, 22, 23]","di_slope, adx_rising, adx_min=15, atr_ratio=1.2, avoid=[21, 22, 23]",56,28.6,7.35,1.17,-13.38
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,15.0,1.2,"[7, 21, 22, 23]","di_slope, adx_rising, adx_min=15, atr_ratio=1.2, avoid=[7, 21, 22, 23]",56,28.6,7.35,1.17,-13.38
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,15.0,1.2,"[20, 21, 22, 23]","di_slope, adx_rising, adx_min=15, atr_ratio=1.2, avoid=[20, 21, 22, 23]",56,28.6,7.35,1.17,-13.38
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,15.0,1.2,"[0, 1, 2, 3, 4, 5]","di_slope, adx_rising, adx_min=15, atr_ratio=1.2, avoid=[0, 1, 2, 3, 4, 5]",56,28.6,7.35,1.17,-13.38
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,25.0,1.0,"[7, 8]","adx_rising, adx_min=25, atr_ratio=1.0, avoid=[7, 8]",83,28.9,12.35,1.14,-14.4
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,25.0,0.0,"[7, 8, 21, 22, 23]","di_slope, adx_rising, adx_min=25, avoid=[7, 8, 21, 22, 23]",70,28.6,9.27,1.1,-12.35
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,15.0,1.0,"[0, 1, 2, 3, 4, 5]","adx_rising, adx_min=15, atr_ratio=1.0, avoid=[0, 1, 2, 3, 4, 5]",84,28.6,11.23,1.08,-9.72
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,0.0,0.0,"[20, 21, 22, 23]","di_slope, adx_rising, avoid=[20, 21, 22, 23]",95,28.4,12.15,1.06,-9.72
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,25.0,0.0,"[0, 1, 2, 3, 4, 5]","di_slope, adx_min=25, avoid=[0, 1, 2, 3, 4, 5]",81,28.4,10.18,1.05,-7.18
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,25.0,0.0,"[21, 22, 23]","di_slope, adx_rising, adx_min=25, avoid=[21, 22, 23]",74,28.4,9.21,1.04,-14.1
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,25.0,0.0,"[7, 21, 22, 23]","di_slope, adx_rising, adx_min=25, avoid=[7, 21, 22, 23]",74,28.4,9.21,1.04,-14.1
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,20.0,1.0,"[0, 1, 2, 3, 4, 5]","adx_min=20, atr_ratio=1.0, avoid=[0, 1, 2, 3, 4, 5]",95,28.4,12.15,1.01,-12.61
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,15.0,1.0,"[0, 1, 2, 3, 4, 5]","di_slope, adx_min=15, atr_ratio=1.0, avoid=[0, 1, 2, 3, 4, 5]",78,28.2,9.14,1.0,-10.57
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,15.0,1.0,"[0, 1, 2, 3, 4, 5]","di_slope, adx_rising, adx_min=15, atr_ratio=1.0, avoid=[0, 1, 2, 3, 4, 5]",75,28.0,8.11,0.94,-11.47
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,25.0,0.0,"[0, 1, 2, 3, 4, 5]","adx_min=25, avoid=[0, 1, 2, 3, 4, 5]",103,28.2,12.02,0.92,-15.26
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,0.0,1.0,"[0, 1, 2, 3, 4, 5]","di_slope, atr_ratio=1.0, avoid=[0, 1, 2, 3, 4, 5]",79,27.8,8.05,0.87,-10.57
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,False,15.0,0.0,"[0, 1, 2, 3, 4, 5]","di_slope, adx_min=15, avoid=[0, 1, 2, 3, 4, 5]",97,27.8,9.92,0.85,-10.73
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,20.0,1.2,"[7, 21, 22, 23]","adx_rising, adx_min=20, atr_ratio=1.2, avoid=[7, 21, 22, 23]",65,27.7,6.15,0.83,-12.51
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,False,20.0,0.0,"[0, 1, 2, 3, 4, 5]","adx_min=20, avoid=[0, 1, 2, 3, 4, 5]",115,27.8,11.82,0.81,-14.4
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,0.0,1.0,"[0, 1, 2, 3, 4, 5]","di_slope, adx_rising, atr_ratio=1.0, avoid=[0, 1, 2, 3, 4, 5]",76,27.6,7.03,0.8,-11.47
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,25.0,1.0,"[0, 1, 2, 3, 4, 5]","adx_rising, adx_min=25, atr_ratio=1.0, avoid=[0, 1, 2, 3, 4, 5]",87,27.6,7.92,0.75,-13.43
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,20.0,1.2,"[7, 8]","adx_rising, adx_min=20, atr_ratio=1.2, avoid=[7, 8]",62,27.4,5.15,0.72,-11.62
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,20.0,0.0,"[0, 1, 2, 3, 4, 5]","adx_rising, adx_min=20, avoid=[0, 1, 2, 3, 4, 5]",113,27.4,9.66,0.69,-13.59
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,20.0,1.2,"[21, 22, 23]","adx_rising, adx_min=20, atr_ratio=1.2, avoid=[21, 22, 23]",66,27.3,5.09,0.68,-12.51
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,20.0,1.2,"[20, 21, 22, 23]","adx_rising, adx_min=20, atr_ratio=1.2, avoid=[20, 21, 22, 23]",66,27.3,5.09,0.68,-12.51
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,25.0,0.0,"[0, 1, 2, 3, 4, 5]","adx_rising, adx_min=25, avoid=[0, 1, 2, 3, 4, 5]",103,27.2,7.67,0.62,-16.05
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,20.0,1.0,"[0, 1, 2, 3, 4, 5]","adx_rising, adx_min=20, atr_ratio=1.0, avoid=[0, 1, 2, 3, 4, 5]",96,27.1,6.72,0.57,-13.54
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,20.0,1.2,[7],"adx_rising, adx_min=20, atr_ratio=1.2, avoid=[7]",65,26.2,2.03,0.28,-12.51
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,20.0,1.2,,"adx_rising, adx_min=20, atr_ratio=1.2",66,25.8,1.01,0.14,-12.51
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,False,True,20.0,1.2,"[0, 1, 2, 3, 4, 5]","adx_rising, adx_min=20, atr_ratio=1.2, avoid=[0, 1, 2, 3, 4, 5]",66,25.8,1.01,0.14,-12.51
NAS100_USD,15m,30.0,3.0,2,2.3,2025-10-23 to 2026-03-27,True,True,25.0,0.0,"[0, 1, 2, 3, 4, 5]","di_slope, adx_rising, adx_min=25, avoid=[0, 1, 2, 3, 4, 5]",74,25.7,0.89,0.11,-14.96
