rr,di,persist,adx_min,adx_rising,atr_ratio,di_slope,avoid_hours,trades,wins,win_rate,roi,sharpe,max_dd,avg_r
2.0,35,3,30,False,1.2,True,deep_prelondon,16,10,62.5,14.77,9.03,-1.99,0.923
2.5,35,3,30,False,1.2,True,eu_open,12,7,58.3,13.04,8.96,-1.99,1.087
2.5,35,3,30,True,1.2,True,eu_open,12,7,58.3,13.04,8.96,-1.99,1.087
4.0,35,3,20,True,1.2,True,none,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,20,False,1.2,True,plus9,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,20,False,1.2,True,current,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,20,False,1.2,True,long_london,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,20,True,1.2,True,plus9,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,20,True,1.2,True,plus6,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,20,True,1.2,True,long_london,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,0,False,1.2,True,none,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,0,True,1.2,True,none,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,0,False,1.2,True,plus9,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,0,True,1.2,True,current,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,0,False,1.2,True,long_london,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,0,False,1.2,True,plus6,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,0,True,1.2,True,plus9,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,20,True,1.2,True,current,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,20,False,1.2,True,plus6,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,0,True,1.2,True,plus6,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,20,False,1.2,True,none,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,0,True,1.2,True,long_london,16,8,50.0,26.28,8.95,-1.99,1.643
4.0,35,3,0,False,1.2,True,current,16,8,50.0,26.28,8.95,-1.99,1.643
2.0,35,2,30,True,1.2,True,plus20,18,11,61.1,15.89,8.75,-2.97,0.883
2.0,35,2,30,False,1.2,True,plus20,18,11,61.1,15.89,8.75,-2.97,0.883
1.5,30,2,0,False,1.5,False,none,18,12,66.7,12.57,8.68,-1.0,0.698
1.5,30,2,0,False,1.5,False,plus9,18,12,66.7,12.57,8.68,-1.0,0.698
1.5,30,2,0,False,1.5,False,deep_prelondon,18,12,66.7,12.57,8.68,-1.0,0.698
1.5,30,2,0,False,1.5,False,plus6,18,12,66.7,12.57,8.68,-1.0,0.698
1.5,30,2,0,False,1.5,False,current,18,12,66.7,12.57,8.68,-1.0,0.698
1.5,30,2,0,False,1.5,False,plus20,18,12,66.7,12.57,8.68,-1.0,0.698
1.5,30,2,0,False,1.5,False,long_london,18,12,66.7,12.57,8.68,-1.0,0.698
1.5,35,3,25,True,1.2,True,plus20,18,12,66.7,12.57,8.63,-1.99,0.698
1.5,35,3,25,False,1.2,True,plus20,18,12,66.7,12.57,8.63,-1.99,0.698
2.0,35,3,25,False,1.2,True,plus9,18,11,61.1,15.89,8.62,-1.99,0.883
2.0,35,3,25,True,1.2,True,plus9,18,11,61.1,15.89,8.62,-1.99,0.883
2.0,35,3,25,True,1.2,True,eu_open,13,8,61.5,11.42,8.62,-1.99,0.879
2.0,35,3,25,False,1.2,True,eu_open,13,8,61.5,11.42,8.62,-1.99,0.879
3.0,35,3,25,True,1.2,True,eu_open,13,7,53.8,15.79,8.62,-1.99,1.215
3.0,35,3,25,False,1.2,True,eu_open,13,7,53.8,15.79,8.62,-1.99,1.215
1.5,30,2,25,True,1.5,True,plus20,12,8,66.7,8.21,8.58,-1.0,0.684
1.5,30,2,25,True,1.5,True,deep_prelondon,12,8,66.7,8.21,8.58,-1.0,0.684
1.5,30,2,25,True,1.5,True,plus6,12,8,66.7,8.21,8.58,-1.0,0.684
1.5,30,2,25,True,1.5,True,long_london,12,8,66.7,8.21,8.58,-1.0,0.684
1.5,30,2,25,True,1.5,True,plus9,12,8,66.7,8.21,8.58,-1.0,0.684
1.5,30,2,25,True,1.5,True,current,12,8,66.7,8.21,8.58,-1.0,0.684
1.5,30,2,25,False,1.5,True,deep_prelondon,12,8,66.7,8.21,8.58,-1.0,0.684
1.5,30,2,25,True,1.5,True,none,12,8,66.7,8.21,8.58,-1.0,0.684
1.5,30,2,25,False,1.5,True,long_london,12,8,66.7,8.21,8.58,-1.0,0.684
1.5,30,2,25,False,1.5,True,plus6,12,8,66.7,8.21,8.58,-1.0,0.684
1.5,30,2,25,False,1.5,True,plus20,12,8,66.7,8.21,8.58,-1.0,0.684
1.5,30,2,25,False,1.5,True,plus9,12,8,66.7,8.21,8.58,-1.0,0.684
1.5,30,2,25,False,1.5,True,current,12,8,66.7,8.21,8.58,-1.0,0.684
1.5,30,2,25,False,1.5,True,none,12,8,66.7,8.21,8.58,-1.0,0.684
2.5,35,3,20,True,1.2,True,eu_open,14,8,57.1,14.71,8.57,-2.97,1.051
2.5,35,3,20,False,1.2,True,eu_open,14,8,57.1,14.71,8.57,-2.97,1.051
2.5,35,3,0,True,1.2,True,eu_open,14,8,57.1,14.71,8.57,-2.97,1.051
2.5,35,3,0,False,1.2,True,eu_open,14,8,57.1,14.71,8.57,-2.97,1.051
1.5,30,2,30,True,1.5,False,plus9,12,8,66.7,8.21,8.54,-1.99,0.684
1.5,30,2,30,True,1.5,False,long_london,12,8,66.7,8.21,8.54,-1.99,0.684
1.5,30,2,30,True,1.5,False,plus6,12,8,66.7,8.21,8.54,-1.99,0.684
1.5,30,2,30,True,1.5,False,deep_prelondon,12,8,66.7,8.21,8.54,-1.99,0.684
1.5,30,2,30,True,1.5,False,current,12,8,66.7,8.21,8.54,-1.99,0.684
1.5,30,2,30,True,1.5,False,plus20,12,8,66.7,8.21,8.54,-1.99,0.684
1.5,30,2,30,True,1.5,False,none,12,8,66.7,8.21,8.54,-1.99,0.684
3.0,35,3,30,True,1.2,False,plus20,19,10,52.6,22.77,8.5,-2.97,1.198
1.5,30,2,25,True,1.5,False,plus6,15,10,66.7,10.37,8.5,-1.99,0.691
3.0,35,3,30,False,1.2,False,plus20,19,10,52.6,22.77,8.5,-2.97,1.198
1.5,30,2,25,True,1.5,False,deep_prelondon,15,10,66.7,10.37,8.5,-1.99,0.691
1.5,30,2,25,True,1.5,False,current,15,10,66.7,10.37,8.5,-1.99,0.691
1.5,30,2,25,True,1.5,False,plus20,15,10,66.7,10.37,8.5,-1.99,0.691
1.5,30,2,25,True,1.5,False,long_london,15,10,66.7,10.37,8.5,-1.99,0.691
1.5,30,2,25,True,1.5,False,none,15,10,66.7,10.37,8.5,-1.99,0.691
1.5,30,2,25,True,1.5,False,plus9,15,10,66.7,10.37,8.5,-1.99,0.691
1.5,35,2,20,False,1.5,False,plus9,12,8,66.7,8.21,8.5,-1.99,0.684
1.5,35,2,20,False,1.5,False,deep_prelondon,12,8,66.7,8.21,8.5,-1.99,0.684
1.5,35,2,20,False,1.5,False,plus6,12,8,66.7,8.21,8.5,-1.99,0.684
1.5,35,2,20,False,1.5,False,long_london,12,8,66.7,8.21,8.5,-1.99,0.684
1.5,35,2,0,False,1.5,False,none,12,8,66.7,8.21,8.5,-1.99,0.684
1.5,35,2,0,False,1.5,False,plus9,12,8,66.7,8.21,8.5,-1.99,0.684
1.5,35,2,0,False,1.5,False,current,12,8,66.7,8.21,8.5,-1.99,0.684
1.5,35,2,0,False,1.5,False,plus20,12,8,66.7,8.21,8.5,-1.99,0.684
1.5,35,2,20,False,1.5,False,none,12,8,66.7,8.21,8.5,-1.99,0.684
1.5,35,2,0,False,1.5,False,plus6,12,8,66.7,8.21,8.5,-1.99,0.684
1.5,35,2,20,False,1.5,False,plus20,12,8,66.7,8.21,8.5,-1.99,0.684
1.5,35,2,20,False,1.5,False,current,12,8,66.7,8.21,8.5,-1.99,0.684
1.5,35,2,0,False,1.5,False,deep_prelondon,12,8,66.7,8.21,8.5,-1.99,0.684
1.5,35,2,0,False,1.5,False,long_london,12,8,66.7,8.21,8.5,-1.99,0.684
2.5,35,3,25,True,1.2,True,plus20,16,9,56.2,16.4,8.49,-1.99,1.025
2.5,35,3,25,False,1.2,True,plus20,16,9,56.2,16.4,8.49,-1.99,1.025
1.5,35,3,20,True,1.2,True,eu_open,15,10,66.7,10.37,8.48,-1.99,0.691
1.5,35,3,20,False,1.2,True,eu_open,15,10,66.7,10.37,8.48,-1.99,0.691
1.5,35,3,0,False,1.2,True,eu_open,15,10,66.7,10.37,8.48,-1.99,0.691
1.5,35,3,0,True,1.2,True,eu_open,15,10,66.7,10.37,8.48,-1.99,0.691
1.5,35,2,25,False,0.8,True,long_london,32,21,65.6,22.4,8.47,-3.94,0.7
3.5,35,2,30,True,1.0,True,deep_prelondon,22,11,50.0,30.72,8.45,-2.97,1.396
3.5,35,2,25,False,1.2,True,plus6,18,9,50.0,24.5,8.44,-1.99,1.361
3.5,35,2,25,True,1.2,True,current,18,9,50.0,24.5,8.44,-1.99,1.361
3.5,35,2,25,False,1.2,True,current,18,9,50.0,24.5,8.44,-1.99,1.361
3.5,35,2,25,False,1.2,True,plus9,18,9,50.0,24.5,8.44,-1.99,1.361
3.5,35,2,25,True,1.2,True,plus9,18,9,50.0,24.5,8.44,-1.99,1.361
3.5,35,2,25,True,1.2,True,long_london,18,9,50.0,24.5,8.44,-1.99,1.361
3.5,35,2,25,True,1.2,True,plus6,18,9,50.0,24.5,8.44,-1.99,1.361
3.5,35,2,25,False,1.2,True,long_london,18,9,50.0,24.5,8.44,-1.99,1.361
3.0,35,3,30,True,1.2,False,eu_open,17,9,52.9,20.4,8.43,-3.94,1.2
2.5,35,3,25,False,1.2,True,deep_prelondon,16,9,56.2,16.4,8.4,-1.99,1.025
2.5,35,3,25,True,1.2,True,deep_prelondon,16,9,56.2,16.4,8.4,-1.99,1.025
3.5,35,2,25,False,1.2,True,deep_prelondon,18,9,50.0,24.5,8.38,-2.97,1.361
3.5,35,2,25,True,1.2,True,deep_prelondon,18,9,50.0,24.5,8.38,-2.97,1.361
3.0,35,3,30,False,1.2,False,long_london,19,10,52.6,22.77,8.37,-2.97,1.198
3.0,35,3,30,True,1.2,False,long_london,19,10,52.6,22.77,8.37,-2.97,1.198
1.5,35,2,25,True,1.5,False,deep_prelondon,12,8,66.7,8.21,8.35,-1.99,0.684
1.5,35,2,25,True,1.5,False,long_london,12,8,66.7,8.21,8.35,-1.99,0.684
1.5,35,2,25,True,1.5,False,none,12,8,66.7,8.21,8.35,-1.99,0.684
1.5,35,2,25,True,1.5,False,plus9,12,8,66.7,8.21,8.35,-1.99,0.684
1.5,35,2,25,True,1.5,False,plus6,12,8,66.7,8.21,8.35,-1.99,0.684
1.5,35,2,25,True,1.5,False,plus20,12,8,66.7,8.21,8.35,-1.99,0.684
1.5,35,2,25,True,1.5,False,current,12,8,66.7,8.21,8.35,-1.99,0.684
4.0,35,2,20,True,1.2,True,plus20,19,9,47.4,28.72,8.34,-2.97,1.512
4.0,35,2,20,False,1.2,True,plus20,19,9,47.4,28.72,8.34,-2.97,1.512
4.0,35,2,0,False,1.2,True,plus20,19,9,47.4,28.72,8.34,-2.97,1.512
4.0,35,2,0,True,1.2,True,plus20,19,9,47.4,28.72,8.34,-2.97,1.512
3.0,35,3,30,True,1.2,False,none,21,11,52.4,25.19,8.34,-2.97,1.199
3.5,35,3,0,True,1.2,True,eu_open,14,7,50.0,18.58,8.27,-2.97,1.327
3.5,35,3,20,False,1.2,True,eu_open,14,7,50.0,18.58,8.27,-2.97,1.327
3.5,35,3,20,True,1.2,True,eu_open,14,7,50.0,18.58,8.27,-2.97,1.327
3.5,35,3,30,True,1.0,True,deep_prelondon,18,9,50.0,24.5,8.27,-2.97,1.361
3.5,35,3,0,False,1.2,True,eu_open,14,7,50.0,18.58,8.27,-2.97,1.327
2.5,35,2,30,True,1.2,True,plus6,18,10,55.6,18.12,8.23,-2.97,1.007
2.5,35,2,30,True,1.2,True,plus9,18,10,55.6,18.12,8.23,-2.97,1.007
2.5,35,2,30,True,1.2,True,current,18,10,55.6,18.12,8.23,-2.97,1.007
2.5,35,2,30,False,1.2,True,plus6,18,10,55.6,18.12,8.23,-2.97,1.007
2.5,35,2,30,True,1.2,True,long_london,18,10,55.6,18.12,8.23,-2.97,1.007
2.5,35,2,30,False,1.2,True,current,18,10,55.6,18.12,8.23,-2.97,1.007
2.5,35,2,30,False,1.2,True,plus9,18,10,55.6,18.12,8.23,-2.97,1.007
3.5,35,3,25,True,1.2,False,eu_open,18,9,50.0,24.5,8.23,-4.9,1.361
2.5,35,2,30,False,1.2,True,long_london,18,10,55.6,18.12,8.23,-2.97,1.007
3.0,35,3,30,False,1.2,False,none,23,12,52.2,27.65,8.22,-3.03,1.202
3.0,35,2,30,False,1.0,True,deep_prelondon,25,13,52.0,30.17,8.21,-2.97,1.207
3.5,35,3,30,False,1.2,False,eu_open,16,8,50.0,21.51,8.19,-3.94,1.344
3.5,30,3,0,True,1.5,True,none,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,0,True,1.5,True,plus9,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,0,True,1.5,True,deep_prelondon,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,0,True,1.5,True,plus6,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,0,False,1.5,True,deep_prelondon,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,0,False,1.5,True,long_london,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,0,False,1.5,True,plus6,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,0,True,1.5,True,current,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,0,True,1.5,True,plus20,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,20,False,1.5,True,plus6,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,20,False,1.5,True,deep_prelondon,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,20,False,1.5,True,plus9,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,20,False,1.5,True,plus20,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,20,False,1.5,True,current,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,25,3,25,True,1.5,True,plus6,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,2,25,False,1.5,True,current,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,2,25,False,1.5,True,none,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,25,3,25,True,1.5,True,long_london,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,25,3,25,True,1.5,True,plus9,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,2,25,False,1.5,True,plus6,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,20,True,1.5,True,current,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,20,True,1.5,True,none,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,20,False,1.5,True,none,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,0,True,1.5,True,long_london,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,20,False,1.5,True,long_london,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,2,25,True,1.5,True,current,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,2,25,False,1.5,True,deep_prelondon,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,25,3,25,False,1.5,True,none,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,2,25,True,1.5,True,none,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,2,25,False,1.5,True,long_london,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,2,25,True,1.5,True,plus20,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,2,25,True,1.5,True,long_london,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,0,False,1.5,True,none,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,2,25,True,1.5,True,deep_prelondon,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,0,False,1.5,True,plus9,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,0,False,1.5,True,plus20,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,0,False,1.5,True,current,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,2,25,True,1.5,True,plus9,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,25,3,25,True,1.5,True,current,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,25,3,25,True,1.5,True,deep_prelondon,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,2,25,True,1.5,True,plus6,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,20,True,1.5,True,long_london,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,20,True,1.5,True,plus20,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,20,True,1.5,True,plus9,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,20,True,1.5,True,deep_prelondon,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,3,20,True,1.5,True,plus6,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,25,3,25,True,1.5,True,plus20,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,25,3,25,False,1.5,True,current,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,25,3,25,False,1.5,True,plus20,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,25,3,25,True,1.5,True,none,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,25,3,25,False,1.5,True,long_london,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,25,3,25,False,1.5,True,plus6,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,2,25,False,1.5,True,plus9,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,30,2,25,False,1.5,True,plus20,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,25,3,25,False,1.5,True,deep_prelondon,10,5,50.0,12.95,8.18,-1.99,1.295
3.5,25,3,25,False,1.5,True,plus9,10,5,50.0,12.95,8.18,-1.99,1.295
2.5,35,3,0,True,1.2,True,current,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,0,True,1.2,True,none,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,0,False,1.2,True,long_london,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,0,False,1.2,True,plus6,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,0,True,1.2,True,plus6,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,0,True,1.2,True,plus9,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,20,True,1.2,True,long_london,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,20,True,1.2,True,plus6,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,20,True,1.2,True,none,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,20,False,1.2,True,long_london,18,10,55.6,18.12,8.16,-2.97,1.007
4.0,35,2,25,False,1.2,True,eu_open,17,8,47.1,25.02,8.16,-3.94,1.472
2.5,35,3,20,False,1.2,True,current,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,20,False,1.2,True,none,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,0,True,1.2,True,long_london,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,0,False,1.2,True,plus9,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,0,False,1.2,True,current,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,0,False,1.2,True,none,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,20,True,1.2,True,current,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,20,False,1.2,True,plus9,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,20,False,1.2,True,plus6,18,10,55.6,18.12,8.16,-2.97,1.007
2.5,35,3,20,True,1.2,True,plus9,18,10,55.6,18.12,8.16,-2.97,1.007
4.0,35,2,25,True,1.2,True,eu_open,17,8,47.1,25.02,8.16,-3.94,1.472
3.0,35,3,0,False,1.0,True,plus20,23,12,52.2,27.65,8.15,-3.94,1.202
3.0,35,3,0,False,1.0,True,long_london,23,12,52.2,27.65,8.14,-2.97,1.202
2.0,35,3,30,True,1.2,True,long_london,15,9,60.0,12.52,8.12,-1.99,0.834
2.0,35,3,30,False,1.2,True,long_london,15,9,60.0,12.52,8.12,-1.99,0.834
1.5,35,2,25,True,0.8,True,long_london,31,20,64.5,20.59,8.05,-3.94,0.664
4.0,35,3,30,True,1.2,False,plus6,17,8,47.1,25.02,8.04,-2.97,1.472
4.0,35,3,30,True,1.2,False,long_london,17,8,47.1,25.02,8.04,-2.97,1.472
4.0,35,3,30,True,1.2,False,deep_prelondon,17,8,47.1,25.02,8.04,-2.97,1.472
4.0,35,3,30,True,1.2,False,plus9,17,8,47.1,25.02,8.04,-2.97,1.472
4.0,35,3,30,True,1.2,False,plus20,17,8,47.1,25.02,8.04,-2.97,1.472
4.0,35,3,30,True,1.2,False,current,17,8,47.1,25.02,8.04,-2.97,1.472
4.0,35,3,30,False,1.2,False,long_london,17,8,47.1,25.02,8.04,-2.97,1.472
4.0,35,3,30,False,1.2,False,plus9,17,8,47.1,25.02,8.04,-2.97,1.472
4.0,35,3,30,True,1.2,False,none,17,8,47.1,25.02,8.04,-2.97,1.472
4.0,35,3,30,False,1.2,False,current,17,8,47.1,25.02,8.04,-2.97,1.472
4.0,35,3,30,False,1.2,False,plus20,17,8,47.1,25.02,8.04,-2.97,1.472
4.0,35,3,30,False,1.2,False,plus6,17,8,47.1,25.02,8.04,-2.97,1.472
4.0,35,3,30,True,1.0,True,deep_prelondon,17,8,47.1,25.02,7.99,-3.94,1.472
1.5,25,3,25,False,1.5,False,plus9,17,11,64.7,10.9,7.94,-2.97,0.641
1.5,25,3,25,False,1.5,False,deep_prelondon,17,11,64.7,10.9,7.94,-2.97,0.641
1.5,25,3,25,False,1.5,False,current,17,11,64.7,10.9,7.94,-2.97,0.641
1.5,25,3,25,False,1.5,False,none,17,11,64.7,10.9,7.94,-2.97,0.641
1.5,25,3,25,False,1.5,False,plus20,17,11,64.7,10.9,7.94,-2.97,0.641
1.5,25,3,25,False,1.5,False,long_london,17,11,64.7,10.9,7.94,-2.97,0.641
1.5,25,3,25,False,1.5,False,plus6,17,11,64.7,10.9,7.94,-2.97,0.641
1.5,30,2,20,False,1.5,False,plus6,17,11,64.7,10.9,7.91,-1.99,0.641
1.5,30,2,20,False,1.5,False,long_london,17,11,64.7,10.9,7.91,-1.99,0.641
1.5,30,2,20,False,1.5,False,none,17,11,64.7,10.9,7.91,-1.99,0.641
1.5,30,2,20,False,1.5,False,plus20,17,11,64.7,10.9,7.91,-1.99,0.641
1.5,30,2,20,False,1.5,False,deep_prelondon,17,11,64.7,10.9,7.91,-1.99,0.641
1.5,30,2,20,False,1.5,False,current,17,11,64.7,10.9,7.91,-1.99,0.641
1.5,30,2,20,False,1.5,False,plus9,17,11,64.7,10.9,7.91,-1.99,0.641
3.5,35,1,30,False,1.2,True,plus6,25,12,48.0,32.6,7.88,-4.9,1.304
3.5,35,1,30,False,1.2,True,current,25,12,48.0,32.6,7.88,-4.9,1.304
3.5,35,1,30,False,1.2,True,plus9,25,12,48.0,32.6,7.88,-4.9,1.304
3.5,35,1,30,False,1.2,True,plus20,25,12,48.0,32.6,7.88,-4.9,1.304
3.5,35,1,30,False,1.2,True,long_london,25,12,48.0,32.6,7.88,-4.9,1.304
2.5,35,2,30,False,1.0,True,deep_prelondon,26,14,53.8,25.24,7.85,-2.97,0.971
2.5,35,2,30,False,1.0,True,long_london,26,14,53.8,25.24,7.83,-2.97,0.971
3.5,35,2,30,True,1.0,True,plus20,23,11,47.8,29.41,7.82,-2.97,1.279
2.0,35,3,25,False,1.2,True,plus20,17,10,58.8,13.62,7.82,-1.99,0.801
2.0,35,3,25,True,1.2,True,plus20,17,10,58.8,13.62,7.82,-1.99,0.801
3.5,35,2,30,True,1.0,True,long_london,23,11,47.8,29.41,7.81,-2.97,1.279
3.5,35,2,30,False,1.0,True,deep_prelondon,23,11,47.8,29.41,7.81,-2.97,1.279
3.5,35,1,30,False,1.2,True,none,21,10,47.6,26.3,7.81,-3.94,1.252
2.5,35,3,0,False,1.0,True,long_london,24,13,54.2,23.42,7.81,-3.94,0.976
2.0,35,3,25,True,1.2,True,long_london,17,10,58.8,13.62,7.8,-1.99,0.801
2.0,35,3,25,False,1.2,True,long_london,17,10,58.8,13.62,7.8,-1.99,0.801
4.0,35,3,30,True,1.2,False,eu_open,15,7,46.7,21.43,7.8,-4.9,1.428
1.5,35,3,30,True,1.2,True,current,17,11,64.7,10.9,7.75,-1.99,0.641
1.5,35,3,30,True,1.2,True,plus6,17,11,64.7,10.9,7.75,-1.99,0.641
1.5,35,3,30,True,1.2,True,plus9,17,11,64.7,10.9,7.75,-1.99,0.641
1.5,35,3,30,False,1.2,True,plus6,17,11,64.7,10.9,7.75,-1.99,0.641
1.5,35,3,30,False,1.2,True,current,17,11,64.7,10.9,7.75,-1.99,0.641
1.5,35,3,30,False,1.2,True,plus9,17,11,64.7,10.9,7.75,-1.99,0.641
3.5,35,3,0,True,1.0,True,long_london,23,11,47.8,29.41,7.7,-2.97,1.279
1.5,25,1,25,True,1.5,True,plus6,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,25,1,25,True,1.5,True,deep_prelondon,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,25,1,25,True,1.5,True,plus9,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,25,1,25,True,1.5,True,none,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,2,0,False,1.5,True,long_london,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,2,0,False,1.5,True,plus6,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,2,0,False,1.5,True,deep_prelondon,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,2,0,False,1.5,True,plus9,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,1,25,False,1.5,True,plus20,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,1,25,False,1.5,True,current,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,1,25,False,1.5,True,none,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,1,25,False,1.5,True,plus9,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,1,25,True,1.5,True,deep_prelondon,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,1,25,False,1.5,True,deep_prelondon,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,1,25,False,1.5,True,plus6,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,1,25,True,1.5,True,plus6,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,1,25,True,1.5,True,none,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,1,25,True,1.5,True,current,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,1,25,True,1.5,True,plus20,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,1,25,True,1.5,True,long_london,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,1,25,True,1.5,True,plus9,14,9,64.3,8.74,7.69,-1.99,0.624
1.5,30,2,0,False,1.5,True,none,14,9,64.3,8.74,7.69,-1.99,0.624
